# Directed graph: as-caida20070917.txt
# The CAIDA AS Relationships Dataset, from 09 17 2007
# Relationships:	-1 (<FromNodeId> is a customer of <ToNodeId>)
# 			1 (<FromNodeId> is a provider of <ToNodeId>)
# 			0 (<FromNodeId> and <ToNodeId> are peers)
# 			2 (<FromNodeId> and <ToNodeId> are siblings (the same organization).)
# Nodes:8020	Edges: 36406
# FromNodeId        ToNodeId	Relationship
8563	4323	-1
13499	19548	-1
13499	3356	-1
8434	13243	1
8434	13237	0
8434	2119	-1
8434	2603	0
8434	30798	1
8434	16150	0
8434	174	-1
8434	13177	1
8434	25387	1
8434	3356	-1
8434	3303	0
8434	29422	1
8434	13189	1
24247	4637	0
24247	13792	-1
24247	7473	-1
24247	15412	-1
24247	4657	-1
5006	36784	1
5006	19001	1
5006	30220	1
5006	33362	1
5006	20283	1
5006	26021	1
5006	23359	1
5006	25637	1
5006	3549	0
5006	15011	1
5006	701	-1
5006	23465	1
5006	21730	1
5006	7018	-1
29648	28970	1
29648	8342	-1
29648	35400	-1
25785	701	-1
38389	3786	-1
31922	17054	-1
19067	209	-1
19067	3356	-1
12317	5568	0
18832	701	-1
38255	4750	-1
17050	174	-1
40211	4323	-1
4628	7543	1
4628	4765	1
4628	703	-1
4628	714	1
4628	15412	-1
4628	4637	-1
4628	209	-1
4628	7473	-1
4628	3320	-1
40145	13703	-1
36472	8121	-1
36472	8468	-1
36472	3257	-1
36472	7018	-1
6459	2914	-1
6459	11846	1
6459	1239	-1
6459	36136	1
6459	3356	-1
26787	701	-1
26787	3549	0
17579	1237	-1
17579	20388	1
17579	11537	0
17579	2153	-1
17579	293	0
26694	6517	-1
26694	174	-1
26694	7018	-1
21640	11853	-1
21640	12179	-1
21640	3356	-1
21640	10912	-1
13938	7018	-1
20006	3356	-1
17773	4837	-1
17773	17633	1
17773	9800	-1
15108	30167	-1
15042	6517	-1
15042	6395	-1
15042	10730	1
7004	12956	-1
7004	7993	1
7004	13424	1
1785	18993	1
1785	36637	1
1785	30580	1
1785	15152	1
1785	88	1
1785	30397	1
1785	36378	1
1785	26197	1
1785	3303	0
1785	32731	1
1785	32401	1
1785	26881	1
1785	13237	0
1785	6316	2
1785	2516	0
1785	11709	1
1785	11494	1
1785	22783	1
1785	22281	1
1785	33480	1
1785	14334	1
1785	6939	-1
1785	701	-1
1785	13926	1
1785	1668	0
1785	174	0
1785	22008	1
1785	32524	1
1785	29922	1
1785	29941	1
1785	19151	0
1785	16554	1
1785	30312	1
1785	36605	1
1785	32376	1
1785	3356	-1
19756	7018	-1
8419	6461	-1
8419	19151	0
8419	25462	0
8419	6939	0
8419	3213	0
40125	701	-1
40125	40475	-1
5521	1299	-1
5521	3549	-1
36053	174	-1
38111	10036	-1
18471	1239	-1
18471	3561	-1
14109	701	-1
17145	1239	-1
17145	3356	-1
16590	6128	-1
19272	209	-1
19272	10911	-1
25739	6983	-1
17156	6395	-1
27480	701	-1
27480	2828	-1
15172	701	-1
17206	209	-1
17206	29933	-1
7862	6395	-1
18860	701	-1
19092	2828	-1
19092	10947	1
19092	14188	1
19092	19029	0
19092	11961	1
19092	3833	1
19092	26794	1
19092	15305	1
19092	29870	1
19092	13370	1
19092	21864	1
19092	10835	1
19092	21947	1
19092	32203	1
19092	6939	0
19092	32356	1
19092	15219	1
19092	174	-1
19092	8057	1
19092	20385	1
19092	7462	1
19092	40281	1
19092	15267	1
19092	6539	-1
19092	14818	1
19092	32909	1
19092	32865	1
19092	32311	1
19092	19800	1
19092	22626	1
19092	30583	1
19092	33588	1
19581	209	-1
19581	16967	-1
19757	1239	-1
19757	7018	-1
3957	174	-1
23102	17054	-1
23102	7272	-1
18756	19094	-1
19720	6128	-1
24783	8342	-1
24783	20485	-1
11824	13768	-1
11824	3549	-1
24835	15834	1
24835	5536	1
24835	15475	1
24835	30995	1
24835	15412	-1
9638	4766	-1
9638	3786	-1
32404	18972	-1
32404	7132	-1
25953	1239	-1
14157	26228	-1
14820	4181	-1
32479	174	-1
32479	3320	-1
32479	3356	-1
30140	14985	-1
30140	174	-1
17633	17773	-1
17633	4134	-1
11051	6461	-1
11051	26257	1
11051	3356	-1
11051	13704	1
11051	4323	-1
21836	10933	-1
21836	209	-1
11647	174	-1
11647	6453	-1
20226	7018	-1
20226	7132	-1
11879	174	-1
11879	17054	-1
40037	26878	-1
40037	701	-1
11351	33176	1
11351	27476	1
11351	19389	1
11351	19548	-1
11351	39956	1
11351	3356	-1
11351	11076	1
11351	33524	1
4358	701	-1
4358	14047	-1
2754	7018	-1
29973	7018	-1
22600	4323	-1
15021	6461	-1
15021	10911	-1
21223	702	-1
21223	701	-1
21223	3352	-1
25867	701	-1
25867	15290	-1
17586	9848	-1
17586	3786	-1
32523	1299	-1
32523	18534	1
32523	3491	-1
32523	3561	0
32523	2914	-1
32523	9929	-1
32523	3320	0
32523	25973	-1
32523	6453	0
24323	17494	-1
24323	38069	1
33505	701	-1
33505	2828	-1
18709	701	-1
18709	4323	-1
18709	7132	-1
14610	6461	-1
14610	13789	-1
14610	3356	-1
4977	33203	1
4977	11457	-1
11427	11043	1
11427	30119	1
11427	27325	1
11427	12270	1
11427	40330	1
11427	33489	1
11427	40061	1
11427	1668	-1
11427	33342	1
11427	3356	-1
11427	10500	1
32449	701	-1
18391	4637	-1
18391	23979	1
18391	4657	-1
9600	2914	0
9600	2527	-1
9600	10026	-1
9600	2516	0
3302	6762	-1
3302	174	-1
3302	1239	-1
3302	3320	-1
3302	3257	-1
3302	3303	0
3302	3356	-1
11820	10913	-1
11820	3549	0
33360	209	-1
33360	29983	-1
8048	12956	-1
8048	6762	0
8048	23146	1
32552	209	-1
32552	7132	-1
26070	4323	-1
20217	701	-1
20217	7018	-1
7337	701	-1
7337	1239	-1
7337	14034	1
32578	701	-1
32578	1239	-1
30621	7018	-1
36858	209	-1
36295	33363	-1
36295	4323	-1
4293	1239	-1
4293	3561	-1
17647	1221	-1
17647	3549	-1
9961	9457	-1
36032	701	-1
36032	1668	-1
14467	4323	-1
5464	12337	-1
35177	15974	-1
35177	8342	-1
32927	7018	-1
21461	41692	-1
21461	25074	-1
21461	5669	1
21461	3320	-1
21461	3356	-1
21461	13237	-1
26306	2828	-1
26306	7132	-1
19914	1239	-1
19914	11955	-1
32409	701	-1
13760	7018	-1
13760	26949	1
13760	3549	-1
27193	6130	-1
27193	22837	1
27193	7018	-1
6327	12956	0
6327	26790	1
6327	26788	1
6327	20161	1
6327	33234	1
6327	3303	0
6327	25462	0
6327	19029	0
6327	13826	1
6327	13911	1
6327	16941	1
6327	19234	1
6327	25983	1
6327	2497	0
6327	1273	0
6327	15102	1
6327	13237	0
6327	2516	0
6327	19171	1
6327	4637	0
6327	3602	1
6327	22717	1
6327	3557	0
6327	32209	1
6327	36030	1
6327	1239	-1
6327	6939	0
6327	701	-1
6327	13728	1
6327	13623	1
6327	8001	0
6327	14280	1
6327	5413	0
6327	3356	-1
6327	40304	1
6327	19752	1
6327	19875	1
6327	16150	0
6327	20218	1
6327	10956	1
6327	23184	1
6327	286	0
6327	26546	1
6327	14366	1
6327	22799	1
6327	40041	1
6327	11164	0
6327	33714	1
6327	7992	1
6327	19792	1
6327	1668	0
6327	21804	1
