# Directed graph: as-caida20050502.txt
# The CAIDA AS Relationships Dataset, from 05 02 2005
# Relationships:	-1 (<FromNodeId> is a customer of <ToNodeId>)
# 			1 (<FromNodeId> is a provider of <ToNodeId>)
# 			0 (<FromNodeId> and <ToNodeId> are peers)
# 			2 (<FromNodeId> and <ToNodeId> are siblings (the same organization).)
# Nodes:19489	Edges: 79718
# FromNodeId        ToNodeId	Relationship
8563	26716	1
8563	2914	-1
8563	21482	1
8563	3277	0
8563	4323	-1
28801	702	-1
28801	8422	-1
28801	8220	-1
5006	20283	1
5006	21902	1
5006	25637	1
5006	17162	1
5006	18581	1
5006	11401	1
5006	16904	1
5006	21730	1
5006	32461	1
5006	7018	-1
5006	14278	1
5006	1347	1
5006	32664	1
5006	33111	1
5006	26021	1
5006	23359	1
5006	7792	1
5006	16595	1
5006	10337	1
5006	18699	1
5006	32110	1
5006	7973	1
5006	18723	1
5006	25615	1
5006	33362	1
5006	10765	1
5006	22555	1
5006	78	1
5006	15011	1
5006	25720	1
5006	701	-1
5006	15100	1
5006	10377	1
5006	21573	1
5006	7263	1
5006	15267	1
5006	8148	1
5006	26557	1
5006	3679	1
5006	14738	1
5006	11375	1
5006	14619	1
5006	555	1
5006	32907	1
5006	11544	1
8434	29282	1
8434	34556	1
8434	24819	1
8434	2119	1
8434	2865	1
8434	16150	-1
8434	29506	1
8434	28942	1
8434	24959	1
8434	3303	0
8434	25252	1
8434	8984	1
8434	16086	1
8434	34244	1
8434	3257	-1
8434	13237	0
8434	29607	1
8434	21297	1
8434	25148	1
8434	21171	1
8434	30786	1
8434	30737	1
8434	28908	1
8434	15950	1
8434	33907	1
8434	31096	1
8434	21200	1
8434	20883	1
8434	24713	1
8434	13243	1
8434	25201	1
8434	8210	-1
8434	31024	1
8434	2603	1
8434	20513	1
8434	25475	1
8434	25387	1
8434	29422	1
8434	25217	1
8434	13189	1
29429	8447	-1
29429	8220	-1
31922	701	-1
31922	174	-1
31922	11509	-1
31922	17054	-1
18581	6395	-1
18581	5006	-1
7652	9942	-1
7652	703	-1
22537	701	-1
22537	21637	-1
17773	4837	-1
17773	9800	-1
17773	9308	-1
12798	8301	-1
1785	10882	1
1785	10963	1
1785	27344	1
1785	12220	1
1785	11023	1
1785	30544	1
1785	21704	1
1785	7828	1
1785	32112	1
1785	88	1
1785	15356	1
1785	14900	1
1785	3303	0
1785	15050	1
1785	22252	1
1785	30566	1
1785	11931	1
1785	11452	1
1785	16670	1
1785	32401	1
1785	22597	1
1785	25816	1
1785	26881	1
1785	13237	0
1785	6493	1
1785	6316	1
1785	2516	0
1785	26055	1
1785	22077	1
1785	31836	1
1785	16500	1
1785	26099	1
1785	19674	1
1785	33480	1
1785	31887	1
1785	6939	-1
1785	6160	1
1785	19661	1
1785	6260	1
1785	23484	1
1785	31821	1
1785	701	-1
1785	22008	1
1785	1668	-1
1785	174	0
1785	4017	1
1785	26294	1
1785	4231	1
1785	23262	1
1785	11410	1
1785	30697	1
1785	30150	1
1785	25936	1
1785	31924	1
1785	17019	1
1785	11817	1
1785	16554	1
1785	15171	1
1785	32605	1
1785	26727	1
1785	11534	1
1785	3356	-1
8419	6461	0
8419	8426	-1
8419	4589	0
8419	25462	0
8419	29446	1
8419	3303	0
8419	6939	0
33919	24971	-1
33919	5620	-1
30266	6130	-1
30266	6517	-1
18471	1239	-1
9363	18140	-1
9363	2519	-1
17145	701	-1
17145	1239	-1
18324	4766	-1
18324	3786	-1
26844	1239	-1
29030	9127	-1
29030	20685	-1
27480	701	-1
27480	1239	-1
18860	701	-1
18860	7018	-1
19092	30110	1
19092	21864	1
19092	6539	-1
19092	210	1
19092	7745	1
19092	32909	1
19092	32311	1
19092	32865	1
19092	3561	-1
19092	22629	1
19092	14342	1
19092	701	-1
19092	23492	1
19092	12009	1
19092	11961	1
19720	6128	-1
24783	13257	-1
24783	8342	-1
24783	12951	-1
12093	174	-1
12093	26677	-1
16355	2686	-1
16355	8220	-1
1244	701	-1
1244	174	-1
29393	7181	-1
25953	1239	-1
7816	19159	-1
7816	7018	-1
21215	15982	-1
21215	31161	1
21215	13091	-1
4358	701	-1
4358	33230	1
4358	3356	-1
4358	13475	1
14729	1784	-1
14729	14742	-1
34821	24626	-1
16410	701	-1
16410	6395	-1
28828	286	-1
28828	13237	-1
11648	2647	-1
16622	7228	-1
25867	3561	-1
23788	4725	-1
23788	4716	-1
34494	15694	-1
21363	9116	-1
33505	2828	-1
33505	3356	-1
32854	1239	-1
32854	3549	-1
