# Directed graph: as-caida20040301.txt
# The CAIDA AS Relationships Dataset, from 03 01 2004
# Relationships:	-1 (<FromNodeId> is a customer of <ToNodeId>)
# 			1 (<FromNodeId> is a provider of <ToNodeId>)
# 			0 (<FromNodeId> and <ToNodeId> are peers)
# 			2 (<FromNodeId> and <ToNodeId> are siblings (the same organization).)
# Nodes:16655	Edges: 66680
# FromNodeId        ToNodeId	Relationship
13666	19262	-1
8563	26716	1
8563	4323	-1
8563	2122	1
5006	20283	1
5006	21902	1
5006	25637	1
5006	17162	1
5006	18581	1
5006	11401	1
5006	16904	1
5006	21730	1
5006	7018	-1
5006	14278	1
5006	18454	1
5006	1347	1
5006	26021	1
5006	7792	1
5006	16595	1
5006	10337	1
5006	4045	1
5006	18699	1
5006	7973	1
5006	25615	1
5006	18723	1
5006	1239	-1
5006	10765	1
5006	22555	1
5006	25694	1
5006	78	1
5006	15011	1
5006	25720	1
5006	701	-1
5006	15100	1
5006	10377	1
5006	19458	1
5006	21573	1
5006	7263	1
5006	8148	1
5006	15267	1
5006	26557	1
5006	3679	1
5006	14738	1
5006	14367	1
5006	7845	1
5006	14619	1
5006	555	1
5006	16612	1
5006	11544	1
8434	3292	-1
8434	12996	0
8434	6785	0
8434	15560	1
8434	2865	1
8434	2116	0
8434	28942	1
8434	3303	0
8434	16086	1
8434	3293	1
8434	3257	-1
8434	13237	0
8434	13646	0
8434	29607	1
8434	15659	0
8434	25148	1
8434	1741	0
8434	21171	1
8434	30737	1
8434	719	0
8434	13052	0
8434	21202	0
8434	21200	1
8434	13308	1
8434	13243	1
8434	20542	0
8434	3308	0
8434	8881	0
8434	12435	0
8434	8786	0
8434	12929	0
8434	20513	1
8434	25387	1
8434	25475	1
8434	20574	1
8434	13212	1
8434	29518	1
8434	29422	1
8434	13189	1
8434	29282	1
8434	24819	1
8434	6830	0
8434	2119	1
8434	29506	1
8434	30798	1
8434	16150	1
8434	1835	0
8434	16245	0
8434	24959	1
8434	25252	1
8434	21297	1
8434	30786	1
8434	224	0
8434	15950	1
8434	1759	0
8434	702	0
8434	21293	0
8434	16065	0
8434	24713	1
8434	1342	0
8434	2874	0
8434	13069	0
8434	3549	-1
8434	2603	0
8434	2686	0
31922	701	-1
31922	11509	-1
18581	5006	-1
14308	701	-1
14308	11853	-1
7652	9942	-1
7652	7586	-1
7652	703	-1
22537	701	-1
22537	21637	-1
17773	17633	-1
17773	9800	-1
12798	8301	-1
1785	10882	1
1785	10963	1
1785	27344	1
1785	16896	1
1785	11023	1
1785	21704	1
1785	7828	1
1785	15050	1
1785	22252	1
1785	3820	1
1785	11931	1
1785	11452	1
1785	25911	1
1785	4474	0
1785	22597	1
1785	25816	1
1785	13237	0
1785	26055	1
1785	26628	1
1785	22077	1
1785	10493	1
1785	20108	1
1785	19343	1
1785	5641	1
1785	23171	1
1785	30649	1
1785	26099	1
1785	19674	1
1785	6067	1
1785	27211	1
1785	21806	1
1785	6939	-1
1785	19661	1
1785	6260	1
1785	23484	1
1785	4017	1
1785	30697	1
1785	20072	1
1785	7911	-1
1785	30150	1
1785	25936	1
1785	11817	1
1785	4969	2
1785	26727	1
1785	11534	1
1785	3356	-1
1785	14242	1
1785	13972	1
1785	26924	1
1785	20306	1
1785	12220	1
1785	30544	1
1785	6522	1
1785	88	1
1785	5647	1
1785	15356	1
1785	26820	1
1785	30566	1
1785	14223	1
1785	16670	1
1785	26881	1
1785	22642	1
1785	31836	1
1785	16500	1
1785	31821	1
1785	26808	1
1785	26294	1
1785	23262	1
1785	4231	1
1785	13498	1
1785	32019	1
1785	17019	1
1785	16554	1
1785	15171	1
1785	14996	1
8419	16102	-1
18471	1239	-1
18471	6347	-1
9363	9351	-1
9363	3549	-1
17145	701	-1
17145	1239	-1
18324	4766	-1
18324	3786	-1
26844	1239	-1
26844	6347	-1
29030	9127	-1
27480	701	-1
27480	1239	-1
18860	701	-1
18860	7018	-1
19092	30110	1
19092	11507	1
19092	21864	1
19092	7745	1
19092	3561	-1
19092	22629	1
19092	701	-1
19092	27008	1
19092	6539	-1
19092	6373	1
19092	13649	1
19092	210	1
19092	12126	1
19092	14149	1
19092	29822	1
19092	22984	1
19092	23492	1
19092	30189	1
19092	3356	-1
19092	12009	1
14392	701	-1
14392	6467	-1
19720	6128	-1
24783	13257	-1
24783	8342	-1
12093	26677	-1
12093	14472	-1
16355	1836	-1
16355	8220	-1
1244	701	-1
1244	174	-1
29393	3410	-1
25953	209	-1
25953	1239	-1
21836	6347	-1
21215	15982	-1
4358	701	-1
4358	22239	1
4358	3356	-1
4358	13475	1
4358	19589	1
14729	1784	-1
14729	14742	-1
16410	6395	-1
16410	1239	-1
28828	286	-1
11648	2647	-1
16622	7228	-1
25867	577	-1
25867	3561	-1
21363	9116	-1
21363	5486	-1
11427	1668	-1
11427	12270	1
11427	3356	-1
22961	1239	-1
22961	13488	-1
15874	286	-1
15874	20562	-1
26831	2828	-1
20962	12713	-1
31038	8708	-1
26317	16422	-1
30604	19094	-1
9968	4766	-1
9968	3786	-1
26707	209	-1
