# Undirected graph (each unordered pair of nodes is saved once): results/snap/as-caidaDCS_GREEDY/as-caidaGREEDY113.txt
# Minimal graph fromresults/snap/as-caidaDCS_GREEDY.txt
# Nodes: 33 Edges: 353
# NodeId	NodeId
1668	2828
1668	2914
1668	3257
1668	3320
1668	3356
1668	3491
1668	3549
1668	3561
1668	4323
1668	4637
1668	5400
1668	5511
1668	6128
1668	6432
1668	6453
1668	6461
1668	7018
1668	7132
1668	15169
3549	3561
3549	4134
3549	4637
3549	5400
3549	5511
3549	5650
3549	6432
3549	6453
3549	6461
3549	6762
3549	7018
3549	7132
3549	7473
3549	15169
4637	4766
4637	5400
4637	5511
4637	5650
4637	6453
4637	6461
4637	6762
4637	7132
4637	7473
4637	15169
6432	6461
6432	7018
6432	7132
6453	6461
6453	6762
6453	7018
6453	7132
6453	7473
6453	9318
6453	15169
6461	6762
6461	7018
6461	7132
6461	7473
6461	9318
7018	7132
2828	2914
2828	3257
2828	3303
2828	3356
2828	3549
2828	3561
2828	4323
2828	4637
2828	5511
2828	6128
2828	6453
2828	7018
2828	7132
3356	3549
3356	3561
3356	4637
3356	5400
3356	5511
3356	6128
3356	6432
3356	6453
3356	6461
3356	6762
3356	7018
3356	7132
3356	7473
3356	9318
3356	15169
3491	3549
3491	4637
3491	6762
3491	7132
3561	4134
3561	4637
3561	5400
3561	5511
3561	5650
3561	6128
3561	6453
3561	6461
3561	7018
3561	7132
3561	7473
3561	15169
5511	6453
5511	6461
5511	6762
5511	7018
5511	7132
5511	7473
5511	9318
6128	6762
6128	7132
2914	3257
2914	3303
2914	3320
2914	3356
2914	3491
2914	3549
2914	3561
2914	4134
2914	4323
2914	4766
2914	5511
2914	5650
2914	6128
2914	6453
2914	6461
2914	6762
2914	7018
2914	9318
4323	4637
4323	4766
4323	5400
4323	6128
4323	6461
4323	6762
4323	7018
4323	7132
4323	7473
4323	9318
4323	15169
4766	6762
4766	7018
4766	7132
4766	9318
6762	7018
6762	7132
6762	7473
3257	3303
3257	3320
3257	3356
3257	3549
3257	3561
3257	4134
3257	4323
3257	4766
3257	5400
3257	5511
3257	6432
3257	6453
3257	6461
3257	6762
3257	7018
3257	7132
3320	3356
3320	3549
3320	3561
3320	4134
3320	4637
3320	5400
3320	5511
3320	6453
3320	6461
3320	6762
3320	7018
3320	7132
3320	7473
5400	5511
5400	6453
5400	6762
5400	7018
5400	7132
4134	4323
4134	4637
4134	5511
4134	6453
4134	7018
4134	7132
4134	9318
5650	7018
7132	9318
7132	15169
1239	1299
1239	1668
1239	2516
1239	2828
1239	2914
1239	3257
1239	3303
1239	3320
1239	3356
1239	3549
1239	3561
1239	4134
1239	4323
1239	4637
1239	4766
1239	5400
1239	5511
1239	5650
1239	6432
1239	6453
1239	6461
1239	6762
1239	7018
1239	7473
1239	15169
1299	1668
1299	2828
1299	2914
1299	3257
1299	3303
1299	3320
1299	3356
1299	3491
1299	3549
1299	3561
1299	4134
1299	4323
1299	4637
1299	5400
1299	5511
1299	6128
1299	6432
1299	6453
1299	6461
1299	6762
1299	7018
1299	7132
1299	15169
2516	2828
2516	3257
2516	3303
2516	3320
2516	3356
2516	3491
2516	3549
2516	4134
2516	4323
2516	4637
2516	4766
2516	5400
2516	5511
2516	5650
2516	6128
2516	6432
2516	6453
2516	6461
2516	6762
2516	7132
2516	7473
2516	9318
2516	15169
3303	3320
3303	3356
3303	3491
3303	3549
3303	4134
3303	4323
3303	4637
3303	4766
3303	5400
3303	5650
3303	6128
3303	6453
3303	6461
3303	6762
3303	7132
3303	7473
3303	9318
3303	15169
701	1239
701	1299
701	1668
701	2828
701	2914
701	3257
701	3303
701	3356
701	3491
701	3549
701	3561
701	4134
701	4766
701	5511
701	5650
701	6432
701	6453
701	6461
701	6762
701	7018
209	701
209	1239
209	1299
209	1668
209	2516
209	2828
209	2914
209	3257
209	3303
209	3320
209	3356
209	3549
209	3561
209	4134
209	4637
209	5400
209	5511
209	6453
209	6461
209	6762
209	7018
209	7132
209	7473
209	15169
174	209
174	701
174	1239
174	1299
174	2516
174	2828
174	2914
174	3257
174	3303
174	3320
174	3356
174	3491
174	3549
174	3561
174	4134
174	4323
174	4637
174	4766
174	5400
174	5511
174	5650
174	6128
174	6453
174	6461
174	6762
174	7018
174	7473
174	15169
