# Undirected graph (each unordered pair of nodes is saved once): results/snap/as-caidaDCS_LP/as-caidaLP93.txt
# Minimal graph fromresults/snap/as-caidaDCS_LP.txt
# Nodes: 56 Edges: 685
# NodeId	NodeId
8966	15412
15412	23148
4637	4651
4637	4755
4637	4766
4637	4775
4637	4788
4637	5400
4637	5511
4637	5650
4637	6453
4637	6461
4637	6762
4637	6939
4637	7132
4637	7473
4637	8966
4637	9299
4637	9304
4637	10026
4637	12222
4637	12956
4637	15169
4637	15412
4637	20940
4637	22773
4651	5511
4651	6453
4651	6762
4651	6939
4651	7018
4651	7473
4651	9304
4755	6453
4755	6461
4755	9583
4766	5511
4766	6762
4766	6939
4766	7018
4766	7132
4766	12956
4766	15412
4775	7018
4775	7473
4775	9304
4788	5511
4788	6453
4788	6939
4788	7018
4788	9304
4788	15412
5400	5511
5400	6453
5400	6762
5400	6939
5400	7018
5400	7132
5400	8966
5400	9583
5400	12956
5511	6453
5511	6461
5511	6762
5511	7018
5511	7132
5511	7473
5511	8167
5511	8928
5511	12956
5511	20940
5650	6939
5650	7018
6128	6762
6128	6939
6128	12956
6128	20940
6453	6461
6453	6762
6453	7018
6453	7132
6453	7473
6453	8167
6453	8928
6453	8966
6453	9299
6453	9583
6453	9930
6453	12222
6453	12956
6453	15169
6453	20940
6453	23148
6461	6762
6461	6939
6461	7018
6461	7132
6461	8928
6461	10026
6461	12222
6461	12956
6762	6939
6762	7018
6762	7132
6762	7473
6762	8167
6762	8966
6762	12956
6762	15412
6762	22773
6939	7132
6939	7473
6939	8928
6939	10026
6939	12222
6939	12956
6939	15169
6939	15412
6939	20940
6939	22773
7132	8928
7132	10026
7132	12956
7132	15169
7132	15412
7473	8966
7473	9583
7473	9930
7473	12956
7473	15412
9299	9304
9299	15412
9304	9930
9304	15412
10026	12956
10026	15169
10026	15412
10026	20940
12222	20940
12956	15169
12956	20940
12956	22773
7018	7132
7018	9583
7018	10026
7018	12956
7018	22773
7018	23148
9583	10026
8928	20940
8928	23148
9930	15412
701	1239
701	1299
701	1668
701	2828
701	2914
701	3257
701	3303
701	3320
701	3356
701	3491
701	3549
701	3561
701	3573
701	4134
701	4766
701	4775
701	4788
701	5511
701	5650
701	6432
701	6453
701	6461
701	6762
701	7018
701	8167
701	9299
701	9583
701	9930
701	12222
701	12956
701	23148
1239	1299
1239	1668
1239	2516
1239	2828
1239	2914
1239	3257
1239	3303
1239	3320
1239	3356
1239	3549
1239	3561
1239	4134
1239	4323
1239	4637
1239	4766
1239	4775
1239	5400
1239	5511
1239	5650
1239	5713
1239	6432
1239	6453
1239	6461
1239	6762
1239	7018
1239	7473
1239	8167
1239	8928
1239	8966
1239	9299
1239	9583
1239	9930
1239	10026
1239	12956
1239	15169
1239	15412
1239	23148
1299	1668
1299	2828
1299	2914
1299	3257
1299	3303
1299	3320
1299	3356
1299	3491
1299	3549
1299	3561
1299	4323
1299	5400
1299	5511
1299	5713
1299	6128
1299	6432
1299	6453
1299	6461
1299	6762
1299	6939
1299	7018
1299	7132
1299	8928
1299	9304
1299	10026
1299	12956
1299	15169
1299	20940
2828	2914
2828	3257
2828	3303
2828	3356
2828	3491
2828	3549
2828	3561
2828	4134
2828	4323
2828	4637
2828	5511
2828	5650
2828	6128
2828	6453
2828	6939
2828	7018
2828	7132
2828	8966
2914	3257
2914	3303
2914	3320
2914	3356
2914	3491
2914	3549
2914	3561
2914	3573
2914	4134
2914	4323
2914	4651
2914	4755
2914	4766
2914	4788
2914	5511
2914	5650
2914	5713
2914	6128
2914	6453
2914	6461
2914	6762
2914	7018
2914	9299
2914	9304
2914	9583
2914	9930
2914	12222
2914	12956
2914	15412
2914	20940
2914	22773
3303	3320
3303	3356
3303	3491
3303	3549
3303	4134
3303	4323
3303	4637
3303	4766
3303	4788
3303	5400
3303	5650
3303	6128
3303	6453
3303	6461
3303	6762
3303	6939
3303	7132
3303	7473
3303	8928
3303	8966
3303	12222
3303	12956
3303	15169
3303	15412
3303	20940
3303	22773
3303	23148
3356	3549
3356	3561
3356	4637
3356	4775
3356	4788
3356	5400
3356	5511
3356	5713
3356	6128
3356	6432
3356	6453
3356	6461
3356	6762
3356	7018
3356	7132
3356	7473
3356	8167
3356	8928
3356	9583
3356	10026
3356	12222
3356	12956
3356	15169
3356	15412
3356	22773
3356	23148
3491	3549
3491	3561
3491	4134
3491	4323
3491	4637
3491	4766
3491	4788
3491	5400
3491	5650
3491	5713
3491	6128
3491	6432
3491	6453
3491	6461
3491	6762
3491	6939
3491	7132
3491	7473
3491	8167
3491	8928
3491	8966
3491	9304
3491	9583
3491	9930
3491	10026
3491	12956
3491	15169
3491	15412
3491	20940
3491	22773
3491	23148
3549	3561
3549	4134
3549	4637
3549	5400
3549	5511
3549	5650
3549	5713
3549	6432
3549	6453
3549	6461
3549	6762
3549	7018
3549	7132
3549	7473
3549	9304
3549	9583
3549	10026
3549	12222
3549	12956
3549	15169
3549	20940
3561	4134
3561	5400
3561	5511
3561	5650
3561	6128
3561	6453
3561	6461
3561	6762
3561	7018
3561	7132
3561	7473
3561	8167
3561	8966
3561	12222
3561	12956
3561	15169
3561	22773
3573	4637
3573	4766
3573	5400
3573	7018
3573	9299
4134	4323
4134	4637
4134	5511
4134	6453
4134	6461
4134	6762
4134	6939
4134	7018
4134	7132
4134	12956
4134	20940
6432	6461
6432	6939
6432	7018
6432	7132
6432	8928
1668	2828
1668	2914
1668	3257
1668	3320
1668	3356
1668	3491
1668	3549
1668	3561
1668	4323
1668	4637
1668	5400
1668	5511
1668	6128
1668	6432
1668	6453
1668	6461
1668	7018
1668	7132
1668	12956
1668	15169
1668	22773
2516	2828
2516	3257
2516	3303
2516	3320
2516	3356
2516	3491
2516	3549
2516	4134
