# Undirected graph (each unordered pair of nodes is saved once): results/snap/oregon-2DCS_GREEDY/oregon2.7.txt
# Minimal graph fromresults/snap/oregon2DCS_GREEDY.txt
# Nodes: 140 Edges: 3105
# NodeId	NodeId
6395	6453
6395	6461
6395	6730
6395	7018
6395	8918
6395	13646
6453	6461
6453	6730
6453	7018
6453	8297
6453	12956
6461	6667
6461	6705
6461	6728
6461	6730
6461	6735
6461	6774
6461	6779
6461	6805
6461	6830
6461	6847
6461	7018
6461	7176
6461	7473
6461	8068
6461	8196
6461	8209
6461	8210
6461	8220
6461	8251
6461	8272
6461	8297
6461	8327
6461	8379
6461	8397
6461	8406
6461	8426
6461	8472
6461	8477
6461	8483
6461	8553
6461	8582
6461	8586
6461	8608
6461	8709
6461	8743
6461	8785
6461	8851
6461	8918
6461	8938
6461	8954
6461	9013
6461	9057
6461	9109
6461	9191
6461	10530
6461	12390
6461	12573
6461	12606
6461	12621
6461	12634
6461	12781
6461	12859
6461	12868
6461	12909
6461	13127
6461	13129
6461	13197
6461	13237
6461	13285
6461	13646
6730	6735
6730	6774
6730	6805
6730	6830
6730	6847
6730	7176
6730	7473
6730	8196
6730	8210
6730	8220
6730	8251
6730	8379
6730	8406
6730	8426
6730	8472
6730	8477
6730	8553
6730	8582
6730	8586
6730	8709
6730	8743
6730	8785
6730	8851
6730	8918
6730	8938
6730	8954
6730	9013
6730	9057
6730	9109
6730	9191
6730	9193
6730	12390
6730	12573
6730	12606
6730	12621
6730	12634
6730	12781
6730	12859
6730	12909
6730	13127
6730	13129
6730	13197
6730	13237
6730	13285
6730	13646
6730	15703
6730	15879
8918	8938
8918	8954
8918	9013
8918	9057
8918	9109
8918	9193
8918	10530
8918	12573
8918	12634
8918	12859
8918	12909
8918	12956
8918	13129
8918	13285
13646	15879
6667	6735
6667	8210
6667	8220
6667	8327
6667	8397
6667	8472
6667	8477
6667	8582
6667	8586
6667	8743
6667	8918
6667	8938
6667	9013
6667	9109
6667	12606
6667	12621
6667	12859
6667	13129
6667	13197
6667	13237
6667	13285
6667	15879
6705	6730
6705	6735
6705	8196
6705	8210
6705	8220
6705	8397
6705	8472
6705	8477
6705	8582
6705	8586
6705	8709
6705	8918
6705	8938
6705	9013
6705	9057
6705	9109
6705	12606
6705	12859
6705	13129
6705	13197
6705	13237
6728	6730
6728	6735
6728	8196
6728	8210
6728	8220
6728	8297
6728	8472
6728	8477
6728	8582
6728	8586
6728	8709
6728	8743
6728	8918
6728	9013
6728	9057
6728	9109
6728	9191
6728	12606
6728	12621
6728	12859
6728	13129
6728	13197
6728	13237
6728	13285
6728	13646
6728	15879
6735	6805
6735	7176
6735	8196
6735	8210
6735	8220
6735	8379
6735	8397
6735	8472
6735	8477
6735	8709
6735	8938
6735	9057
6735	9109
6735	12868
6735	13129
6735	13237
6735	13646
6774	7473
6774	8210
6774	8220
6774	8582
6774	8586
6774	8918
6774	8938
6774	9013
6774	9057
6774	9109
6774	12621
6774	12859
6774	13285
6774	15879
6779	8210
6779	8220
6779	8586
6779	8743
6779	8918
6779	9109
6779	12621
6779	13129
6779	13285
6805	8210
6805	8220
6805	8327
6805	8397
6805	8472
6805	8477
6805	8582
6805	8586
6805	8743
6805	8918
6805	8938
6805	9013
6805	9109
6805	12573
6805	12606
6805	12621
6805	12859
6805	13129
6805	13237
6805	13285
6830	8209
6830	8210
6830	8220
6830	8297
6830	8327
6830	8472
6830	8582
6830	8586
6830	8709
6830	8743
6830	8918
6830	8938
6830	9013
6830	9057
6830	9109
6830	12573
6830	12606
6830	12621
6830	12859
6830	13129
6830	13197
6830	13285
6830	13646
6830	15879
6847	8210
6847	8220
6847	8586
6847	8743
6847	8918
6847	9057
6847	9109
6847	12621
6847	13129
6847	13285
7176	8210
7176	8220
7176	8297
7176	8582
7176	8586
7176	8709
7176	8918
7176	8938
7176	9057
7176	12390
7176	12606
7176	12621
7176	12859
7176	13197
7176	13285
7473	8210
7473	8220
7473	8586
7473	8918
7473	8938
7473	9057
7473	10530
7473	12621
7473	13129
7473	13285
8068	8220
8068	8472
8068	8586
8068	8918
8068	8938
8068	12621
8068	13285
8196	8210
8196	8220
8196	8379
8196	8397
8196	8472
8196	8477
8196	8709
8196	9109
8196	13129
8196	13646
8209	8210
8209	8220
8209	8582
8209	8586
8209	8709
8209	8918
8209	9013
8209	9057
8209	12606
8209	12859
8209	13197
8209	15879
8210	8220
8210	8251
8210	8272
8210	8297
8210	8327
8210	8379
8210	8397
8210	8406
8210	8426
8210	8472
8210	8477
8210	8483
8210	8553
8210	8582
8210	8586
8210	8608
8210	8709
8210	8743
8210	8785
8210	8851
8210	8918
8210	8938
8210	8954
8210	9013
8210	9057
8210	9109
8210	9191
8210	9193
8210	10530
8210	12390
8210	12573
8210	12606
8210	12621
8210	12634
8210	12781
8210	12859
8210	12868
8210	12909
8210	12956
8210	13127
8210	13129
8210	13197
8210	13285
8210	13646
8210	15703
8210	15879
8220	8251
8220	8272
8220	8297
8220	8327
8220	8379
8220	8397
8220	8406
8220	8426
8220	8472
8220	8477
8220	8483
8220	8553
8220	8582
8220	8586
8220	8608
8220	8709
8220	8737
8220	8743
8220	8785
8220	8851
8220	8918
8220	8938
8220	8954
8220	9013
8220	9057
8220	9109
8220	9191
8220	9193
8220	10530
8220	12390
8220	12394
8220	12573
8220	12606
8220	12621
8220	12634
8220	12859
8220	12868
8220	12909
8220	12956
8220	13127
8220	13129
8220	13197
8220	13285
8220	13646
8220	15879
8251	8582
8251	8586
8251	8918
8251	9013
8251	9057
8251	9109
8251	12573
8251	12606
8251	12859
8251	15879
8272	8297
8272	8472
8272	8586
8272	8743
8272	9057
8272	9109
8272	12621
8272	13129
8272	13285
8297	8397
8297	8406
8297	8426
8297	8472
8297	8582
8297	8709
8297	9057
8297	9109
8297	9193
8297	12909
8297	12956
8297	13127
8297	13285
8327	8918
8327	9057
8327	9109
8327	13129
8327	13646
8379	8397
8379	8472
8379	8477
8379	8938
8379	9057
8379	9109
8379	13129
8379	13237
8397	8472
8397	8477
8397	8709
8397	12868
8397	13129
8397	13237
8406	8472
8406	8586
8406	8743
8406	8918
8406	9109
8406	12621
8406	13129
8406	13285
8426	8586
8426	8743
8426	8918
8426	9057
8426	9109
8426	12621
